Region;Building type;Age cohort;Insulation product;value
ROU;Off;1990-2010;Insulation (Floor);0
ROU;Off;1990-2010;Insulation (Basement);0
ROU;Off;2011-2020;Insulation;13.14272
ROU;Off;2011-2020;Insulation (Exterior wall);0
ROU;Off;2011-2020;Insulation (Roof);0
ROU;Off;2011-2020;Insulation (Floor);0
ROU;Off;2011-2020;Insulation (Basement);0
ROU;Off;2021-2030;Insulation;0
ROU;Off;2021-2030;Insulation (Exterior wall);8.50272
ROU;Off;2021-2030;Insulation (Roof);2.24
ROU;Off;2021-2030;Insulation (Floor);2.4
ROU;Off;2021-2030;Insulation (Basement);0
ROU;Off;2031-2040;Insulation;0
ROU;Off;2031-2040;Insulation (Exterior wall);8.50272
ROU;Off;2031-2040;Insulation (Roof);2.24
ROU;Off;2031-2040;Insulation (Floor);2.4
ROU;Off;2031-2040;Insulation (Basement);0
ROU;Off;2040<;Insulation;0
ROU;Off;2040<;Insulation (Exterior wall);8.50272
ROU;Off;2040<;Insulation (Roof);2.24
ROU;Off;2040<;Insulation (Floor);2.4
ROU;Off;2040<;Insulation (Basement);0
ROU;Hot;>1945;Insulation;3.705263158
ROU;Hot;>1945;Insulation (Exterior wall);0
ROU;Hot;>1945;Insulation (Roof);0
ROU;Hot;>1945;Insulation (Floor);0
ROU;Hot;>1945;Insulation (Basement);0
ROU;Hot;1945-1969;Insulation;5.364210526
ROU;Hot;1945-1969;Insulation (Exterior wall);0
ROU;Hot;1945-1969;Insulation (Roof);0
ROU;Hot;1945-1969;Insulation (Floor);0
ROU;Hot;1945-1969;Insulation (Basement);0
ROU;Hot;1970-1989;Insulation;19.7712
ROU;Hot;1970-1989;Insulation (Exterior wall);0
ROU;Hot;1970-1989;Insulation (Roof);0
ROU;Hot;1970-1989;Insulation (Floor);0
ROU;Hot;1970-1989;Insulation (Basement);0
ROU;Hot;1990-2010;Insulation;13.14272
ROU;Hot;1990-2010;Insulation (Exterior wall);0
ROU;Hot;1990-2010;Insulation (Roof);0
ROU;Hot;1990-2010;Insulation (Floor);0
ROU;Hot;1990-2010;Insulation (Basement);0
ROU;Hot;2011-2020;Insulation;13.14272
ROU;Hot;2011-2020;Insulation (Exterior wall);0
ROU;Hot;2011-2020;Insulation (Roof);0
ROU;Hot;2011-2020;Insulation (Floor);0
ROU;Hot;2011-2020;Insulation (Basement);0
ROU;Hot;2021-2030;Insulation;0
ROU;Hot;2021-2030;Insulation (Exterior wall);8.50272
ROU;Hot;2021-2030;Insulation (Roof);2.24
ROU;Hot;2021-2030;Insulation (Floor);2.4
ROU;Hot;2021-2030;Insulation (Basement);0
ROU;Hot;2031-2040;Insulation;0
ROU;Hot;2031-2040;Insulation (Exterior wall);8.50272
ROU;Hot;2031-2040;Insulation (Roof);2.24
ROU;Hot;2031-2040;Insulation (Floor);2.4
ROU;Hot;2031-2040;Insulation (Basement);0
ROU;Hot;2040<;Insulation;0
ROU;Hot;2040<;Insulation (Exterior wall);8.50272
ROU;Hot;2040<;Insulation (Roof);2.24
ROU;Hot;2040<;Insulation (Floor);2.4
ROU;Hot;2040<;Insulation (Basement);0
ROU;Edu;>1945;Insulation;3.705263158
ROU;Edu;>1945;Insulation (Exterior wall);0
ROU;Edu;>1945;Insulation (Roof);0
ROU;Edu;>1945;Insulation (Floor);0
ROU;Edu;>1945;Insulation (Basement);0
ROU;Edu;1945-1969;Insulation;5.364210526
ROU;Edu;1945-1969;Insulation (Exterior wall);0
ROU;Edu;1945-1969;Insulation (Roof);0
ROU;Edu;1945-1969;Insulation (Floor);0
ROU;Edu;1945-1969;Insulation (Basement);0
ROU;Edu;1970-1989;Insulation;19.7712
ROU;Edu;1970-1989;Insulation (Exterior wall);0
ROU;Edu;1970-1989;Insulation (Roof);0
ROU;Edu;1970-1989;Insulation (Floor);0
ROU;Edu;1970-1989;Insulation (Basement);0
ROU;Edu;1990-2010;Insulation;13.14272
ROU;Edu;1990-2010;Insulation (Exterior wall);0
ROU;Edu;1990-2010;Insulation (Roof);0
ROU;Edu;1990-2010;Insulation (Floor);0
ROU;Edu;1990-2010;Insulation (Basement);0
ROU;Edu;2011-2020;Insulation;13.14272
ROU;Edu;2011-2020;Insulation (Exterior wall);0
ROU;Edu;2011-2020;Insulation (Roof);0
ROU;Edu;2011-2020;Insulation (Floor);0
ROU;Edu;2011-2020;Insulation (Basement);0
ROU;Edu;2021-2030;Insulation;0
ROU;Edu;2021-2030;Insulation (Exterior wall);8.50272
ROU;Edu;2021-2030;Insulation (Roof);2.24
ROU;Edu;2021-2030;Insulation (Floor);2.4
ROU;Edu;2021-2030;Insulation (Basement);0
ROU;Edu;2031-2040;Insulation;0
ROU;Edu;2031-2040;Insulation (Exterior wall);8.50272
ROU;Edu;2031-2040;Insulation (Roof);2.24
ROU;Edu;2031-2040;Insulation (Floor);2.4
ROU;Edu;2031-2040;Insulation (Basement);0
ROU;Edu;2040<;Insulation;0
ROU;Edu;2040<;Insulation (Exterior wall);8.50272
ROU;Edu;2040<;Insulation (Roof);2.24
ROU;Edu;2040<;Insulation (Floor);2.4
ROU;Edu;2040<;Insulation (Basement);0
ROU;Hea;>1945;Insulation;3.705263158
ROU;Hea;>1945;Insulation (Exterior wall);0
ROU;Hea;>1945;Insulation (Roof);0
ROU;Hea;>1945;Insulation (Floor);0
ROU;Hea;>1945;Insulation (Basement);0
ROU;Hea;1945-1969;Insulation;5.364210526
ROU;Hea;1945-1969;Insulation (Exterior wall);0
ROU;Hea;1945-1969;Insulation (Roof);0
ROU;Hea;1945-1969;Insulation (Floor);0
ROU;Hea;1945-1969;Insulation (Basement);0
ROU;Hea;1970-1989;Insulation;19.7712
ROU;Hea;1970-1989;Insulation (Exterior wall);0
ROU;Hea;1970-1989;Insulation (Roof);0
ROU;Hea;1970-1989;Insulation (Floor);0
ROU;Hea;1970-1989;Insulation (Basement);0
ROU;Hea;1990-2010;Insulation;13.14272
ROU;Hea;1990-2010;Insulation (Exterior wall);0
ROU;Hea;1990-2010;Insulation (Roof);0
ROU;Hea;1990-2010;Insulation (Floor);0
ROU;Hea;1990-2010;Insulation (Basement);0
ROU;Hea;2011-2020;Insulation;13.14272
ROU;Hea;2011-2020;Insulation (Exterior wall);0
ROU;Hea;2011-2020;Insulation (Roof);0
ROU;Hea;2011-2020;Insulation (Floor);0
ROU;Hea;2011-2020;Insulation (Basement);0
ROU;Hea;2021-2030;Insulation;0
ROU;Hea;2021-2030;Insulation (Exterior wall);8.50272
ROU;Hea;2021-2030;Insulation (Roof);2.24
ROU;Hea;2021-2030;Insulation (Floor);2.4
ROU;Hea;2021-2030;Insulation (Basement);0
ROU;Hea;2031-2040;Insulation;0
ROU;Hea;2031-2040;Insulation (Exterior wall);8.50272
ROU;Hea;2031-2040;Insulation (Roof);2.24
ROU;Hea;2031-2040;Insulation (Floor);2.4
ROU;Hea;2031-2040;Insulation (Basement);0
ROU;Hea;2040<;Insulation;0
ROU;Hea;2040<;Insulation (Exterior wall);8.50272
ROU;Hea;2040<;Insulation (Roof);2.24
ROU;Hea;2040<;Insulation (Floor);2.4
ROU;Hea;2040<;Insulation (Basement);0
ROU;Oth;>1945;Insulation;6.117993154
ROU;Oth;>1945;Insulation (Exterior wall);0
ROU;Oth;>1945;Insulation (Roof);0
ROU;Oth;>1945;Insulation (Floor);0
ROU;Oth;>1945;Insulation (Basement);0
ROU;Oth;1945-1969;Insulation;6.886787177
ROU;Oth;1945-1969;Insulation (Exterior wall);0
ROU;Oth;1945-1969;Insulation (Roof);0
ROU;Oth;1945-1969;Insulation (Floor);0
ROU;Oth;1945-1969;Insulation (Basement);0
ROU;Oth;1970-1989;Insulation;18.62779187
ROU;Oth;1970-1989;Insulation (Exterior wall);0
ROU;Oth;1970-1989;Insulation (Roof);0
ROU;Oth;1970-1989;Insulation (Floor);0
ROU;Oth;1970-1989;Insulation (Basement);0
ROU;Oth;1990-2010;Insulation;14.2088052
ROU;Oth;1990-2010;Insulation (Exterior wall);0
ROU;Oth;1990-2010;Insulation (Roof);0
ROU;Oth;1990-2010;Insulation (Floor);0
ROU;Oth;1990-2010;Insulation (Basement);0
ROU;Oth;2011-2020;Insulation;12.52119935
ROU;Oth;2011-2020;Insulation (Exterior wall);0
ROU;Oth;2011-2020;Insulation (Roof);0
ROU;Oth;2011-2020;Insulation (Floor);0
ROU;Oth;2011-2020;Insulation (Basement);0
ROU;Oth;2021-2030;Insulation;0
ROU;Oth;2021-2030;Insulation (Exterior wall);5.983065201
ROU;Oth;2021-2030;Insulation (Roof);4.538134153
ROU;Oth;2021-2030;Insulation (Floor);2
ROU;Oth;2021-2030;Insulation (Basement);0
ROU;Oth;2031-2040;Insulation;0
ROU;Oth;2031-2040;Insulation (Exterior wall);5.983065201
ROU;Oth;2031-2040;Insulation (Roof);4.538134153
ROU;Oth;2031-2040;Insulation (Floor);2
ROU;Oth;2031-2040;Insulation (Basement);0
ROU;Oth;2040<;Insulation;0
ROU;Oth;2040<;Insulation (Exterior wall);5.983065201
ROU;Oth;2040<;Insulation (Roof);4.538134153
ROU;Oth;2040<;Insulation (Floor);2
ROU;Oth;2040<;Insulation (Basement);0
SVK;SFH;>1945;Insulation;7.509333333
SVK;SFH;>1945;Insulation (Exterior wall);0
SVK;SFH;>1945;Insulation (Roof);0
SVK;SFH;>1945;Insulation (Floor);0
SVK;SFH;>1945;Insulation (Basement);0
SVK;SFH;1945-1969;Insulation;9.422919507
SVK;SFH;1945-1969;Insulation (Exterior wall);0
SVK;SFH;1945-1969;Insulation (Roof);0
SVK;SFH;1945-1969;Insulation (Floor);0
SVK;SFH;1945-1969;Insulation (Basement);0
SVK;SFH;1970-1989;Insulation;16.21680358
SVK;SFH;1970-1989;Insulation (Exterior wall);0
SVK;SFH;1970-1989;Insulation (Roof);0
SVK;SFH;1970-1989;Insulation (Floor);0
SVK;SFH;1970-1989;Insulation (Basement);0
SVK;SFH;1990-2010;Insulation;18.05892114
SVK;SFH;1990-2010;Insulation (Exterior wall);0
SVK;SFH;1990-2010;Insulation (Roof);0
SVK;SFH;1990-2010;Insulation (Floor);0
SVK;SFH;1990-2010;Insulation (Basement);0
SVK;SFH;2011-2020;Insulation;17.47326052
SVK;SFH;2011-2020;Insulation (Exterior wall);0
SVK;SFH;2011-2020;Insulation (Roof);0
SVK;SFH;2011-2020;Insulation (Floor);0
SVK;SFH;2011-2020;Insulation (Basement);0
SVK;SFH;2021-2030;Insulation;0
SVK;SFH;2021-2030;Insulation (Exterior wall);11.32937275
SVK;SFH;2021-2030;Insulation (Roof);2.563041729
SVK;SFH;2021-2030;Insulation (Floor);1.580846038
SVK;SFH;2021-2030;Insulation (Basement);2
SVK;SFH;2031-2040;Insulation;0
SVK;SFH;2031-2040;Insulation (Exterior wall);11.32937275
SVK;SFH;2031-2040;Insulation (Roof);2.563041729
SVK;SFH;2031-2040;Insulation (Floor);1.580846038
SVK;SFH;2031-2040;Insulation (Basement);2
SVK;SFH;2040<;Insulation;0
SVK;SFH;2040<;Insulation (Exterior wall);11.32937275
SVK;SFH;2040<;Insulation (Roof);2.563041729
SVK;SFH;2040<;Insulation (Floor);1.580846038
SVK;SFH;2040<;Insulation (Basement);2
SVK;MFH;>1945;Insulation;3.520352606
SVK;MFH;>1945;Insulation (Exterior wall);0
SVK;MFH;>1945;Insulation (Roof);0
SVK;MFH;>1945;Insulation (Floor);0
SVK;MFH;>1945;Insulation (Basement);0
SVK;MFH;1945-1969;Insulation;10.13109219
SVK;MFH;1945-1969;Insulation (Exterior wall);0
SVK;MFH;1945-1969;Insulation (Roof);0
SVK;MFH;1945-1969;Insulation (Floor);0
SVK;MFH;1945-1969;Insulation (Basement);0
SVK;MFH;1970-1989;Insulation;12.83010603
SVK;MFH;1970-1989;Insulation (Exterior wall);0
SVK;MFH;1970-1989;Insulation (Roof);0
SVK;MFH;1970-1989;Insulation (Floor);0
SVK;MFH;1970-1989;Insulation (Basement);0
SVK;MFH;1990-2010;Insulation;12.08391214
SVK;MFH;1990-2010;Insulation (Exterior wall);0
SVK;MFH;1990-2010;Insulation (Roof);0
SVK;MFH;1990-2010;Insulation (Floor);0
SVK;MFH;1990-2010;Insulation (Basement);0
SVK;MFH;2011-2020;Insulation;15.17078186
SVK;MFH;2011-2020;Insulation (Exterior wall);0
SVK;MFH;2011-2020;Insulation (Roof);0
SVK;MFH;2011-2020;Insulation (Floor);0
SVK;MFH;2011-2020;Insulation (Basement);0
SVK;MFH;2021-2030;Insulation;0
SVK;MFH;2021-2030;Insulation (Exterior wall);8.473571189
SVK;MFH;2021-2030;Insulation (Roof);2.992257854
SVK;MFH;2021-2030;Insulation (Floor);2.417884479
SVK;MFH;2021-2030;Insulation (Basement);1.287068335
SVK;MFH;2031-2040;Insulation;0
SVK;MFH;2031-2040;Insulation (Exterior wall);8.473571189
SVK;MFH;2031-2040;Insulation (Roof);2.992257854
SVK;MFH;2031-2040;Insulation (Floor);2.417884479
SVK;MFH;2031-2040;Insulation (Basement);1.287068335
SVK;MFH;2040<;Insulation;0
SVK;MFH;2040<;Insulation (Exterior wall);8.473571189
SVK;MFH;2040<;Insulation (Roof);2.992257854
SVK;MFH;2040<;Insulation (Floor);2.417884479
SVK;MFH;2040<;Insulation (Basement);1.287068335
SVK;Ret;>1945;Insulation;7.065853659
SVK;Ret;>1945;Insulation (Exterior wall);0
SVK;Ret;>1945;Insulation (Roof);0
SVK;Ret;>1945;Insulation (Floor);0
SVK;Ret;>1945;Insulation (Basement);0
SVK;Ret;1945-1969;Insulation;7.065853659
SVK;Ret;1945-1969;Insulation (Exterior wall);0
SVK;Ret;1945-1969;Insulation (Roof);0
SVK;Ret;1945-1969;Insulation (Floor);0
SVK;Ret;1945-1969;Insulation (Basement);0
SVK;Ret;1970-1989;Insulation;32.68195122
SVK;Ret;1970-1989;Insulation (Exterior wall);0
SVK;Ret;1970-1989;Insulation (Roof);0
SVK;Ret;1970-1989;Insulation (Floor);0
SVK;Ret;1970-1989;Insulation (Basement);0
SVK;Ret;1990-2010;Insulation;32.68195122
SVK;Ret;1990-2010;Insulation (Exterior wall);0
SVK;Ret;1990-2010;Insulation (Roof);0
SVK;Ret;1990-2010;Insulation (Floor);0
SVK;Ret;1990-2010;Insulation (Basement);0
SVK;Ret;2011-2020;Insulation;22.55631613
SVK;Ret;2011-2020;Insulation (Exterior wall);0
SVK;Ret;2011-2020;Insulation (Roof);0
SVK;Ret;2011-2020;Insulation (Floor);0
SVK;Ret;2011-2020;Insulation (Basement);0
SVK;Ret;2021-2030;Insulation;0
SVK;Ret;2021-2030;Insulation (Exterior wall);1.887511208
SVK;Ret;2021-2030;Insulation (Roof);18.26880492
SVK;Ret;2021-2030;Insulation (Floor);2.4
SVK;Ret;2021-2030;Insulation (Basement);0
SVK;Ret;2031-2040;Insulation;0
SVK;Ret;2031-2040;Insulation (Exterior wall);1.887511208
SVK;Ret;2031-2040;Insulation (Roof);18.26880492
SVK;Ret;2031-2040;Insulation (Floor);2.4
SVK;Ret;2031-2040;Insulation (Basement);0
SVK;Ret;2040<;Insulation;0
SVK;Ret;2040<;Insulation (Exterior wall);1.887511208
SVK;Ret;2040<;Insulation (Roof);18.26880492
SVK;Ret;2040<;Insulation (Floor);2.4
SVK;Ret;2040<;Insulation (Basement);0
SVK;Off;>1945;Insulation;3.705263158
SVK;Off;>1945;Insulation (Exterior wall);0
SVK;Off;>1945;Insulation (Roof);0
SVK;Off;>1945;Insulation (Floor);0
SVK;Off;>1945;Insulation (Basement);0
SVK;Off;1945-1969;Insulation;5.364210526
SVK;Off;1945-1969;Insulation (Exterior wall);0
SVK;Off;1945-1969;Insulation (Roof);0
SVK;Off;1945-1969;Insulation (Floor);0
SVK;Off;1945-1969;Insulation (Basement);0
SVK;Off;1970-1989;Insulation;19.7712
SVK;Off;1970-1989;Insulation (Exterior wall);0
SVK;Off;1970-1989;Insulation (Roof);0
SVK;Off;1970-1989;Insulation (Floor);0
SVK;Off;1970-1989;Insulation (Basement);0
SVK;Off;1990-2010;Insulation;13.14272
SVK;Off;1990-2010;Insulation (Exterior wall);0
SVK;Off;1990-2010;Insulation (Roof);0
SVK;Off;1990-2010;Insulation (Floor);0
SVK;Off;1990-2010;Insulation (Basement);0
SVK;Off;2011-2020;Insulation;13.14272
SVK;Off;2011-2020;Insulation (Exterior wall);0
SVK;Off;2011-2020;Insulation (Roof);0
SVK;Off;2011-2020;Insulation (Floor);0
SVK;Off;2011-2020;Insulation (Basement);0
SVK;Off;2021-2030;Insulation;0
SVK;Off;2021-2030;Insulation (Exterior wall);8.50272
SVK;Off;2021-2030;Insulation (Roof);2.24
SVK;Off;2021-2030;Insulation (Floor);2.4
SVK;Off;2021-2030;Insulation (Basement);0
SVK;Off;2031-2040;Insulation;0
SVK;Off;2031-2040;Insulation (Exterior wall);8.50272
SVK;Off;2031-2040;Insulation (Roof);2.24
SVK;Off;2031-2040;Insulation (Floor);2.4
SVK;Off;2031-2040;Insulation (Basement);0
SVK;Off;2040<;Insulation;0
SVK;Off;2040<;Insulation (Exterior wall);8.50272
SVK;Off;2040<;Insulation (Roof);2.24
SVK;Off;2040<;Insulation (Floor);2.4
SVK;Off;2040<;Insulation (Basement);0
SVK;Hot;>1945;Insulation;3.705263158
SVK;Hot;>1945;Insulation (Exterior wall);0
SVK;Hot;>1945;Insulation (Roof);0
SVK;Hot;>1945;Insulation (Floor);0
SVK;Hot;>1945;Insulation (Basement);0
SVK;Hot;1945-1969;Insulation;5.364210526
SVK;Hot;1945-1969;Insulation (Exterior wall);0
SVK;Hot;1945-1969;Insulation (Roof);0
SVK;Hot;1945-1969;Insulation (Floor);0
SVK;Hot;1945-1969;Insulation (Basement);0
SVK;Hot;1970-1989;Insulation;19.7712
SVK;Hot;1970-1989;Insulation (Exterior wall);0
SVK;Hot;1970-1989;Insulation (Roof);0
SVK;Hot;1970-1989;Insulation (Floor);0
SVK;Hot;1970-1989;Insulation (Basement);0
SVK;Hot;1990-2010;Insulation;13.14272
SVK;Hot;1990-2010;Insulation (Exterior wall);0
SVK;Hot;1990-2010;Insulation (Roof);0
SVK;Hot;1990-2010;Insulation (Floor);0
SVK;Hot;1990-2010;Insulation (Basement);0
SVK;Hot;2011-2020;Insulation;13.14272
SVK;Hot;2011-2020;Insulation (Exterior wall);0
SVK;Hot;2011-2020;Insulation (Roof);0
SVK;Hot;2011-2020;Insulation (Floor);0
SVK;Hot;2011-2020;Insulation (Basement);0
SVK;Hot;2021-2030;Insulation;0
SVK;Hot;2021-2030;Insulation (Exterior wall);8.50272
SVK;Hot;2021-2030;Insulation (Roof);2.24
SVK;Hot;2021-2030;Insulation (Floor);2.4
SVK;Hot;2021-2030;Insulation (Basement);0
SVK;Hot;2031-2040;Insulation;0
SVK;Hot;2031-2040;Insulation (Exterior wall);8.50272
SVK;Hot;2031-2040;Insulation (Roof);2.24
SVK;Hot;2031-2040;Insulation (Floor);2.4
SVK;Hot;2031-2040;Insulation (Basement);0
SVK;Hot;2040<;Insulation;0
SVK;Hot;2040<;Insulation (Exterior wall);8.50272
SVK;Hot;2040<;Insulation (Roof);2.24
SVK;Hot;2040<;Insulation (Floor);2.4
SVK;Hot;2040<;Insulation (Basement);0
SVK;Edu;>1945;Insulation;3.705263158
SVK;Edu;>1945;Insulation (Exterior wall);0
SVK;Edu;>1945;Insulation (Roof);0
SVK;Edu;>1945;Insulation (Floor);0
SVK;Edu;>1945;Insulation (Basement);0
SVK;Edu;1945-1969;Insulation;5.364210526
SVK;Edu;1945-1969;Insulation (Exterior wall);0
SVK;Edu;1945-1969;Insulation (Roof);0
SVK;Edu;1945-1969;Insulation (Floor);0
SVK;Edu;1945-1969;Insulation (Basement);0
SVK;Edu;1970-1989;Insulation;19.7712
SVK;Edu;1970-1989;Insulation (Exterior wall);0
SVK;Edu;1970-1989;Insulation (Roof);0
SVK;Edu;1970-1989;Insulation (Floor);0
SVK;Edu;1970-1989;Insulation (Basement);0
SVK;Edu;1990-2010;Insulation;13.14272
SVK;Edu;1990-2010;Insulation (Exterior wall);0
SVK;Edu;1990-2010;Insulation (Roof);0
SVK;Edu;1990-2010;Insulation (Floor);0
SVK;Edu;1990-2010;Insulation (Basement);0
SVK;Edu;2011-2020;Insulation;13.14272
SVK;Edu;2011-2020;Insulation (Exterior wall);0
SVK;Edu;2011-2020;Insulation (Roof);0
SVK;Edu;2011-2020;Insulation (Floor);0
SVK;Edu;2011-2020;Insulation (Basement);0
SVK;Edu;2021-2030;Insulation;0
SVK;Edu;2021-2030;Insulation (Exterior wall);8.50272
SVK;Edu;2021-2030;Insulation (Roof);2.24
SVK;Edu;2021-2030;Insulation (Floor);2.4
SVK;Edu;2021-2030;Insulation (Basement);0
SVK;Edu;2031-2040;Insulation;0
SVK;Edu;2031-2040;Insulation (Exterior wall);8.50272
SVK;Edu;2031-2040;Insulation (Roof);2.24
SVK;Edu;2031-2040;Insulation (Floor);2.4
SVK;Edu;2031-2040;Insulation (Basement);0
SVK;Edu;2040<;Insulation;0
SVK;Edu;2040<;Insulation (Exterior wall);8.50272
SVK;Edu;2040<;Insulation (Roof);2.24
SVK;Edu;2040<;Insulation (Floor);2.4
SVK;Edu;2040<;Insulation (Basement);0
SVK;Hea;>1945;Insulation;3.705263158
SVK;Hea;>1945;Insulation (Exterior wall);0
SVK;Hea;>1945;Insulation (Roof);0
SVK;Hea;>1945;Insulation (Floor);0
SVK;Hea;>1945;Insulation (Basement);0
SVK;Hea;1945-1969;Insulation;5.364210526
SVK;Hea;1945-1969;Insulation (Exterior wall);0
SVK;Hea;1945-1969;Insulation (Roof);0
SVK;Hea;1945-1969;Insulation (Floor);0
SVK;Hea;1945-1969;Insulation (Basement);0
SVK;Hea;1970-1989;Insulation;19.7712
SVK;Hea;1970-1989;Insulation (Exterior wall);0
SVK;Hea;1970-1989;Insulation (Roof);0
SVK;Hea;1970-1989;Insulation (Floor);0
SVK;Hea;1970-1989;Insulation (Basement);0
SVK;Hea;1990-2010;Insulation;13.14272
SVK;Hea;1990-2010;Insulation (Exterior wall);0
SVK;Hea;1990-2010;Insulation (Roof);0
SVK;Hea;1990-2010;Insulation (Floor);0
SVK;Hea;1990-2010;Insulation (Basement);0
SVK;Hea;2011-2020;Insulation;13.14272
SVK;Hea;2011-2020;Insulation (Exterior wall);0
SVK;Hea;2011-2020;Insulation (Roof);0
SVK;Hea;2011-2020;Insulation (Floor);0
SVK;Hea;2011-2020;Insulation (Basement);0
SVK;Hea;2021-2030;Insulation;0
SVK;Hea;2021-2030;Insulation (Exterior wall);8.50272
SVK;Hea;2021-2030;Insulation (Roof);2.24
SVK;Hea;2021-2030;Insulation (Floor);2.4
SVK;Hea;2021-2030;Insulation (Basement);0
SVK;Hea;2031-2040;Insulation;0
SVK;Hea;2031-2040;Insulation (Exterior wall);8.50272
SVK;Hea;2031-2040;Insulation (Roof);2.24
SVK;Hea;2031-2040;Insulation (Floor);2.4
SVK;Hea;2031-2040;Insulation (Basement);0
SVK;Hea;2040<;Insulation;0
SVK;Hea;2040<;Insulation (Exterior wall);8.50272
SVK;Hea;2040<;Insulation (Roof);2.24
SVK;Hea;2040<;Insulation (Floor);2.4
SVK;Hea;2040<;Insulation (Basement);0
SVK;Oth;>1945;Insulation;6.117993154
SVK;Oth;>1945;Insulation (Exterior wall);0
SVK;Oth;>1945;Insulation (Roof);0
SVK;Oth;>1945;Insulation (Floor);0
SVK;Oth;>1945;Insulation (Basement);0
SVK;Oth;1945-1969;Insulation;6.886787177
SVK;Oth;1945-1969;Insulation (Exterior wall);0
SVK;Oth;1945-1969;Insulation (Roof);0
SVK;Oth;1945-1969;Insulation (Floor);0
SVK;Oth;1945-1969;Insulation (Basement);0
SVK;Oth;1970-1989;Insulation;18.62779187
SVK;Oth;1970-1989;Insulation (Exterior wall);0
SVK;Oth;1970-1989;Insulation (Roof);0
SVK;Oth;1970-1989;Insulation (Floor);0
SVK;Oth;1970-1989;Insulation (Basement);0
SVK;Oth;1990-2010;Insulation;14.2088052
SVK;Oth;1990-2010;Insulation (Exterior wall);0
SVK;Oth;1990-2010;Insulation (Roof);0
SVK;Oth;1990-2010;Insulation (Floor);0
SVK;Oth;1990-2010;Insulation (Basement);0
SVK;Oth;2011-2020;Insulation;12.52119935
SVK;Oth;2011-2020;Insulation (Exterior wall);0
SVK;Oth;2011-2020;Insulation (Roof);0
SVK;Oth;2011-2020;Insulation (Floor);0
SVK;Oth;2011-2020;Insulation (Basement);0
SVK;Oth;2021-2030;Insulation;0
SVK;Oth;2021-2030;Insulation (Exterior wall);5.983065201
SVK;Oth;2021-2030;Insulation (Roof);4.538134153
SVK;Oth;2021-2030;Insulation (Floor);2
SVK;Oth;2021-2030;Insulation (Basement);0
SVK;Oth;2031-2040;Insulation;0
SVK;Oth;2031-2040;Insulation (Exterior wall);5.983065201
SVK;Oth;2031-2040;Insulation (Roof);4.538134153
SVK;Oth;2031-2040;Insulation (Floor);2
SVK;Oth;2031-2040;Insulation (Basement);0
SVK;Oth;2040<;Insulation;0
SVK;Oth;2040<;Insulation (Exterior wall);5.983065201
SVK;Oth;2040<;Insulation (Roof);4.538134153
SVK;Oth;2040<;Insulation (Floor);2
SVK;Oth;2040<;Insulation (Basement);0
SVN;SFH;>1945;Insulation;7.509333333
SVN;SFH;>1945;Insulation (Exterior wall);0
SVN;SFH;>1945;Insulation (Roof);0
SVN;SFH;>1945;Insulation (Floor);0
SVN;SFH;>1945;Insulation (Basement);0
SVN;SFH;1945-1969;Insulation;9.422919507
SVN;SFH;1945-1969;Insulation (Exterior wall);0
SVN;SFH;1945-1969;Insulation (Roof);0
SVN;SFH;1945-1969;Insulation (Floor);0
SVN;SFH;1945-1969;Insulation (Basement);0
SVN;SFH;1970-1989;Insulation;16.21680358
SVN;SFH;1970-1989;Insulation (Exterior wall);0
SVN;SFH;1970-1989;Insulation (Roof);0
SVN;SFH;1970-1989;Insulation (Floor);0
SVN;SFH;1970-1989;Insulation (Basement);0
SVN;SFH;1990-2010;Insulation;18.05892114
SVN;SFH;1990-2010;Insulation (Exterior wall);0
SVN;SFH;1990-2010;Insulation (Roof);0
SVN;SFH;1990-2010;Insulation (Floor);0
SVN;SFH;1990-2010;Insulation (Basement);0
SVN;SFH;2011-2020;Insulation;17.47326052
SVN;SFH;2011-2020;Insulation (Exterior wall);0
SVN;SFH;2011-2020;Insulation (Roof);0
SVN;SFH;2011-2020;Insulation (Floor);0
SVN;SFH;2011-2020;Insulation (Basement);0
SVN;SFH;2021-2030;Insulation;0
SVN;SFH;2021-2030;Insulation (Exterior wall);11.32937275
SVN;SFH;2021-2030;Insulation (Roof);2.563041729
SVN;SFH;2021-2030;Insulation (Floor);1.580846038
SVN;SFH;2021-2030;Insulation (Basement);2
SVN;SFH;2031-2040;Insulation;0
SVN;SFH;2031-2040;Insulation (Exterior wall);11.32937275
SVN;SFH;2031-2040;Insulation (Roof);2.563041729
SVN;SFH;2031-2040;Insulation (Floor);1.580846038
SVN;SFH;2031-2040;Insulation (Basement);2
SVN;SFH;2040<;Insulation;0
SVN;SFH;2040<;Insulation (Exterior wall);11.32937275
SVN;SFH;2040<;Insulation (Roof);2.563041729
SVN;SFH;2040<;Insulation (Floor);1.580846038
SVN;SFH;2040<;Insulation (Basement);2
SVN;MFH;>1945;Insulation;3.520352606
SVN;MFH;>1945;Insulation (Exterior wall);0
SVN;MFH;>1945;Insulation (Roof);0
SVN;MFH;>1945;Insulation (Floor);0
