"region","sector","product","polymer","value"
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201210 - Sandals with rubber or plastic outer soles and uppers (including thong-type sandals, flip flops)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201210 - Sandals with rubber or plastic outer soles and uppers (including thong-type sandals, flip flops)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201210 - Sandals with rubber or plastic outer soles and uppers (including thong-type sandals, flip flops)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201210 - Sandals with rubber or plastic outer soles and uppers (including thong-type sandals, flip flops)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201210 - Sandals with rubber or plastic outer soles and uppers (including thong-type sandals, flip flops)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201210 - Sandals with rubber or plastic outer soles and uppers (including thong-type sandals, flip flops)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201210 - Sandals with rubber or plastic outer soles and uppers (including thong-type sandals, flip flops)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201231 - Town footwear with rubber or plastic uppers","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201231 - Town footwear with rubber or plastic uppers","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201231 - Town footwear with rubber or plastic uppers","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201231 - Town footwear with rubber or plastic uppers","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201231 - Town footwear with rubber or plastic uppers","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201231 - Town footwear with rubber or plastic uppers","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201231 - Town footwear with rubber or plastic uppers","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201231 - Town footwear with rubber or plastic uppers","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201237 - Slippers and other indoor footwear with rubber or plastic outer soles and plastic uppers (including bedroom and dancing slippers, mules)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201237 - Slippers and other indoor footwear with rubber or plastic outer soles and plastic uppers (including bedroom and dancing slippers, mules)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201237 - Slippers and other indoor footwear with rubber or plastic outer soles and plastic uppers (including bedroom and dancing slippers, mules)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201237 - Slippers and other indoor footwear with rubber or plastic outer soles and plastic uppers (including bedroom and dancing slippers, mules)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201237 - Slippers and other indoor footwear with rubber or plastic outer soles and plastic uppers (including bedroom and dancing slippers, mules)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201237 - Slippers and other indoor footwear with rubber or plastic outer soles and plastic uppers (including bedroom and dancing slippers, mules)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201237 - Slippers and other indoor footwear with rubber or plastic outer soles and plastic uppers (including bedroom and dancing slippers, mules)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201237 - Slippers and other indoor footwear with rubber or plastic outer soles and plastic uppers (including bedroom and dancing slippers, mules)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201370 - Slippers and other indoor footwear with rubber, plastic or leather outer soles and leather uppers (including dancing and bedroom slippers, mules)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201370 - Slippers and other indoor footwear with rubber, plastic or leather outer soles and leather uppers (including dancing and bedroom slippers, mules)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201370 - Slippers and other indoor footwear with rubber, plastic or leather outer soles and leather uppers (including dancing and bedroom slippers, mules)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201370 - Slippers and other indoor footwear with rubber, plastic or leather outer soles and leather uppers (including dancing and bedroom slippers, mules)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201370 - Slippers and other indoor footwear with rubber, plastic or leather outer soles and leather uppers (including dancing and bedroom slippers, mules)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201370 - Slippers and other indoor footwear with rubber, plastic or leather outer soles and leather uppers (including dancing and bedroom slippers, mules)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201370 - Slippers and other indoor footwear with rubber, plastic or leather outer soles and leather uppers (including dancing and bedroom slippers, mules)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201370 - Slippers and other indoor footwear with rubber, plastic or leather outer soles and leather uppers (including dancing and bedroom slippers, mules)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201444 - Slippers and other indoor footwear (including dancing and bedroom slippers, mules) with uppers of textile materials","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201444 - Slippers and other indoor footwear (including dancing and bedroom slippers, mules) with uppers of textile materials","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201444 - Slippers and other indoor footwear (including dancing and bedroom slippers, mules) with uppers of textile materials","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201444 - Slippers and other indoor footwear (including dancing and bedroom slippers, mules) with uppers of textile materials","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201444 - Slippers and other indoor footwear (including dancing and bedroom slippers, mules) with uppers of textile materials","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201444 - Slippers and other indoor footwear (including dancing and bedroom slippers, mules) with uppers of textile materials","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201444 - Slippers and other indoor footwear (including dancing and bedroom slippers, mules) with uppers of textile materials","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201444 - Slippers and other indoor footwear (including dancing and bedroom slippers, mules) with uppers of textile materials","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201445 - Footwear with rubber, plastic or leather outer soles and textile uppers (excluding slippers and other indoor footwear, sports footwear)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201445 - Footwear with rubber, plastic or leather outer soles and textile uppers (excluding slippers and other indoor footwear, sports footwear)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201445 - Footwear with rubber, plastic or leather outer soles and textile uppers (excluding slippers and other indoor footwear, sports footwear)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201445 - Footwear with rubber, plastic or leather outer soles and textile uppers (excluding slippers and other indoor footwear, sports footwear)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201445 - Footwear with rubber, plastic or leather outer soles and textile uppers (excluding slippers and other indoor footwear, sports footwear)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201445 - Footwear with rubber, plastic or leather outer soles and textile uppers (excluding slippers and other indoor footwear, sports footwear)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201445 - Footwear with rubber, plastic or leather outer soles and textile uppers (excluding slippers and other indoor footwear, sports footwear)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201445 - Footwear with rubber, plastic or leather outer soles and textile uppers (excluding slippers and other indoor footwear, sports footwear)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201446 - Footwear with textile uppers (excluding slippers and other indoor footwear as well as footwear with outer soles of rubber, plastics, leather or composition leather)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201446 - Footwear with textile uppers (excluding slippers and other indoor footwear as well as footwear with outer soles of rubber, plastics, leather or composition leather)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201446 - Footwear with textile uppers (excluding slippers and other indoor footwear as well as footwear with outer soles of rubber, plastics, leather or composition leather)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201446 - Footwear with textile uppers (excluding slippers and other indoor footwear as well as footwear with outer soles of rubber, plastics, leather or composition leather)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201446 - Footwear with textile uppers (excluding slippers and other indoor footwear as well as footwear with outer soles of rubber, plastics, leather or composition leather)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201446 - Footwear with textile uppers (excluding slippers and other indoor footwear as well as footwear with outer soles of rubber, plastics, leather or composition leather)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201446 - Footwear with textile uppers (excluding slippers and other indoor footwear as well as footwear with outer soles of rubber, plastics, leather or composition leather)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201446 - Footwear with textile uppers (excluding slippers and other indoor footwear as well as footwear with outer soles of rubber, plastics, leather or composition leather)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15202100 - Sports footwear with rubber or plastic outer soles and textile uppers (including tennis shoes, basketball shoes, gym shoes, training shoes and the like)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15202100 - Sports footwear with rubber or plastic outer soles and textile uppers (including tennis shoes, basketball shoes, gym shoes, training shoes and the like)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15202100 - Sports footwear with rubber or plastic outer soles and textile uppers (including tennis shoes, basketball shoes, gym shoes, training shoes and the like)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15202100 - Sports footwear with rubber or plastic outer soles and textile uppers (including tennis shoes, basketball shoes, gym shoes, training shoes and the like)","PP",5
